SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,July-24-2025,Condo/Co-op,16141 Cleveland St #412,Redmond,WA,98052,540000,1,1.0,Downtown Redmond,699,,2006,,773,498,Sold,,,https://www.redfin.com/WA/Redmond/16141-Cleveland-St-98052/unit-412/home/22053336,NWMLS as Distributed by MLS Grid,2397782,N,Y,47.673751,-122.1255083
PAST SALE,August-15-2025,Townhouse,15627 NE 91st Way Unit B602,Redmond,WA,98052,989000,2,2.5,Redmond,1596,,1995,,620,654,Sold,,,https://www.redfin.com/WA/Redmond/15627-NE-91st-Way-98052/unit-B602/home/64812,NWMLS as Distributed by MLS Grid,2406739,N,Y,47.6831216,-122.1301553
PAST SALE,July-3-2025,Single Family Residential,6702 144th Ave NE,Redmond,WA,98052,1580000,3,2.5,Grass Lawn Park,1916,8375,1972,,825,,Sold,,,https://www.redfin.com/WA/Redmond/6702-144th-Ave-NE-98052/home/514569,NWMLS as Distributed by MLS Grid,2393764,N,Y,47.6658607,-122.1470924
PAST SALE,August-1-2025,Mobile/Manufactured Home,18425 NE 95th St #148,Redmond,WA,98052,265000,3,2.0,Avondale,1344,,1974,,197,,Sold,,,https://www.redfin.com/WA/Redmond/18425-NE-95th-St-98052/unit-148/home/45458493,NWMLS as Distributed by MLS Grid,2403202,N,Y,47.683369,-122.0932488
PAST SALE,July-25-2025,Single Family Residential,18127 NE 125th St,Redmond,WA,98052,1705000,4,2.5,English Hill,2750,32132,1979,,620,13,Sold,,,https://www.redfin.com/WA/Redmond/18127-NE-125th-St-98052/home/450465,NWMLS as Distributed by MLS Grid,2367035,N,Y,47.7114192,-122.0975708
PAST SALE,June-12-2025,Single Family Residential,3030 180th Ave NE,Redmond,WA,98052,1750000,4,3.0,Idylwood,2450,12082,1974,,714,,Sold,,,https://www.redfin.com/WA/Redmond/3030-180th-Ave-NE-98052/home/504795,NWMLS as Distributed by MLS Grid,2367811,N,Y,47.6375026,-122.0995587
PAST SALE,July-15-2025,Single Family Residential,15227 NE 71st Ct,Redmond,WA,98052,2150000,4,2.5,Grass Lawn Park,2580,8190,1988,,833,,Sold,,,https://www.redfin.com/WA/Redmond/15227-NE-71st-Ct-98052/home/517607,NWMLS as Distributed by MLS Grid,2389734,N,Y,47.6680249,-122.1365314
PAST SALE,June-30-2025,Condo/Co-op,17526 NE 38th Ct,Redmond,WA,98052,999250,2,2.5,Idylwood,1452,,1979,,688,497,Sold,,,https://www.redfin.com/WA/Redmond/17526-NE-38th-Ct-98052/home/37868,NWMLS as Distributed by MLS Grid,2382877,N,Y,47.6442087,-122.1037231
PAST SALE,July-15-2025,Single Family Residential,10906 165th Pl NE,Redmond,WA,98052,990000,4,3.0,Education Hill,1980,9600,1978,,500,,Sold,,,https://www.redfin.com/WA/Redmond/10906-165th-Pl-NE-98052/home/324774,NWMLS as Distributed by MLS Grid,2394569,N,Y,47.6976896,-122.1195296
PAST SALE,May-30-2025,Townhouse,8394 167th Ave NE,Redmond,WA,98052,1285000,3,3.5,Downtown Redmond,2460,2301,2014,,522,40,Sold,,,https://www.redfin.com/WA/Redmond/8394-167th-Ave-NE-98052/home/52914051,NWMLS as Distributed by MLS Grid,2370844,N,Y,47.6778954,-122.1177827
PAST SALE,August-29-2025,Single Family Residential,5503 159th Pl NE,Redmond,WA,98052,1320000,3,2.5,Microsoft,1740,8400,1968,,759,,Sold,,,https://www.redfin.com/WA/Redmond/5503-159th-Pl-NE-98052/home/503873,NWMLS as Distributed by MLS Grid,2415629,N,Y,47.6573609,-122.1280384
PAST SALE,April-11-2025,Single Family Residential,17119 NE 117th St,Redmond,WA,98052,2100000,5,3.0,Education Hill,2970,4660,2014,,707,134,Sold,,,https://www.redfin.com/WA/Redmond/17119-NE-117th-St-98052/home/50269354,NWMLS as Distributed by MLS Grid,2344426,N,Y,47.7048194,-122.1120431
PAST SALE,May-29-2025,Single Family Residential,14694 NE 73rd Way,Redmond,WA,98052,2000000,4,2.5,Grass Lawn Park,3170,3862,2010,,631,48,Sold,,,https://www.redfin.com/WA/Redmond/14694-NE-73rd-Way-98052/home/22228845,NWMLS as Distributed by MLS Grid,2364256,N,Y,47.6704721,-122.1453337
PAST SALE,May-23-2025,Condo/Co-op,13318 NE 111th Ct #6,Redmond,WA,98052,1325000,3,3.0,North Rose Hill,2076,,2004,,638,400,Sold,,,https://www.redfin.com/WA/Redmond/13318-NE-111th-Ct-98052/unit-6/home/2079321,NWMLS as Distributed by MLS Grid,2359998,N,Y,47.7003659,-122.1621217
PAST SALE,July-21-2025,Townhouse,9621 179th Pl NE #1,Redmond,WA,98052,774950,2,2.5,Avondale,1370,383000,1997,,566,693,Sold,,,https://www.redfin.com/WA/Redmond/9621-179th-Pl-NE-98052/unit-1/home/2348,NWMLS as Distributed by MLS Grid,2394273,N,Y,47.6862128,-122.1005667
PAST SALE,July-16-2025,Single Family Residential,17603 NE 142nd St,Redmond,WA,98052,1730000,4,2.5,English Hill,2460,15000,1985,,703,12,Sold,,,https://www.redfin.com/WA/Redmond/17603-NE-142nd-St-98052/home/451537,NWMLS as Distributed by MLS Grid,2387211,N,Y,47.7280498,-122.102487
PAST SALE,April-4-2025,Condo/Co-op,15927 NE 41st St Unit 8C,Redmond,WA,98052,550000,2,1.0,Microsoft,920,,1984,,598,456,Sold,,,https://www.redfin.com/WA/Redmond/15927-NE-41st-St-98052/unit-8C/home/10537,NWMLS as Distributed by MLS Grid,2343694,N,Y,47.6466764,-122.1264297
PAST SALE,July-23-2025,Single Family Residential,15616 NE 112th St,Redmond,WA,98052,1100000,5,1.5,Education Hill,1840,8467,1975,,598,,Sold,,,https://www.redfin.com/WA/Redmond/15616-NE-112th-St-98052/home/324315,NWMLS as Distributed by MLS Grid,2396624,N,Y,47.7010728,-122.130863
PAST SALE,April-30-2025,Townhouse,8851 132nd Pl NE,Redmond,WA,98052,1050000,2,2.5,Rose Hill,1830,3480,1987,,574,308,Sold,,,https://www.redfin.com/WA/Redmond/8851-132nd-Pl-NE-98052/home/511191,NWMLS as Distributed by MLS Grid,2347232,N,Y,47.681681,-122.163495
PAST SALE,May-19-2025,Single Family Residential,14921 NE 75th Ct,Redmond,WA,98052,2200000,4,2.5,Grass Lawn Park,2680,21043,1988,,821,8,Sold,,,https://www.redfin.com/WA/Redmond/14921-NE-75th-Ct-98052/home/516579,NWMLS as Distributed by MLS Grid,2363463,N,Y,47.6717631,-122.1408371
PAST SALE,September-23-2025,Townhouse,10370 156th Pl NE #102,Redmond,WA,98052,929950,3,3.5,Education Hill,1546,,2013,,602,510,Sold,,,https://www.redfin.com/WA/Redmond/10370-156th-Pl-NE-98052/unit-102/home/52428419,NWMLS as Distributed by MLS Grid,2428806,N,Y,47.6927134,-122.1307923
PAST SALE,April-7-2025,Townhouse,15880 NE 93rd Way #1504,Redmond,WA,98052,1050000,3,2.5,Redmond,1518,,1995,,692,647,Sold,,,https://www.redfin.com/WA/Redmond/15880-NE-93rd-Way-98052/unit-1504/home/14069,NWMLS as Distributed by MLS Grid,2335595,N,Y,47.68367,-122.12976
PAST SALE,June-3-2025,Single Family Residential,3036 173rd Ct NE,Redmond,WA,98052,1700000,3,2.5,Microsoft,2540,5004,1999,,669,87,Sold,,,https://www.redfin.com/WA/Redmond/3036-173rd-Ct-NE-98052/home/505310,NWMLS as Distributed by MLS Grid,2358977,N,Y,47.6372226,-122.1086273
PAST SALE,June-11-2025,Single Family Residential,10828 180th Ct NE,Redmond,WA,98052,1910000,4,3.0,Education Hill,2520,9011,1992,,758,40,Sold,,,https://www.redfin.com/WA/Redmond/10828-180th-Ct-NE-98052/home/323815,NWMLS as Distributed by MLS Grid,2370273,N,Y,47.697995,-122.1002635
PAST SALE,April-9-2025,Condo/Co-op,7511 Old Redmond Rd #406,Redmond,WA,98052,522000,2,2.0,Redmond,1308,,1979,,399,780,Sold,,,https://www.redfin.com/WA/Redmond/7511-Old-Redmond-Rd-98052/unit-406/home/60713,NWMLS as Distributed by MLS Grid,2340053,N,Y,47.6720834,-122.1347911
PAST SALE,August-12-2025,Single Family Residential,13819 NE 80th St,Redmond,WA,98052,1050000,3,1.0,Grass Lawn Park,1080,12000,1956,,972,,Sold,,,https://www.redfin.com/WA/Redmond/13819-NE-80th-St-98052/home/516630,NWMLS as Distributed by MLS Grid,2412033,N,Y,47.6751295,-122.1547978
PAST SALE,April-4-2025,Condo/Co-op,16141 Cleveland St #310,Redmond,WA,98052,342000,0,1.0,Downtown Redmond,420,,2006,,814,298,Sold,,,https://www.redfin.com/WA/Redmond/16141-Cleveland-St-98052/unit-310/home/22053326,NWMLS as Distributed by MLS Grid,2345836,N,Y,47.673751,-122.1255083
PAST SALE,April-9-2025,Single Family Residential,10601 176th Ct NE,Redmond,WA,98052,1965000,4,2.5,Education Hill,2360,7859,1990,,833,40,Sold,,,https://www.redfin.com/WA/Redmond/10601-176th-Ct-NE-98052/home/324624,NWMLS as Distributed by MLS Grid,2346477,N,Y,47.6945994,-122.1051275
PAST SALE,July-2-2025,Condo/Co-op,8007 146th Ave NE Unit D28,Redmond,WA,98052,640000,3,2.0,Redmond,1378,,1979,,464,784,Sold,,,https://www.redfin.com/WA/Redmond/8007-146th-Ave-NE-98052/unit-D28/home/39196,NWMLS as Distributed by MLS Grid,2381926,N,Y,47.6756249,-122.1451016
PAST SALE,April-8-2025,Single Family Residential,4511 164th Ct NE,Redmond,WA,98052,2100000,4,2.5,Redmond,2300,10625,1982,,913,,Sold,,,https://www.redfin.com/WA/Redmond/4511-164th-Ct-NE-98052/home/504441,NWMLS as Distributed by MLS Grid,2339617,N,Y,47.650351,-122.1225506
PAST SALE,July-25-2025,Single Family Residential,10404 165th Pl NE,Redmond,WA,98052,1300000,3,2.5,Education Hill,1410,9250,1974,,922,,Sold,,,https://www.redfin.com/WA/Redmond/10404-165th-Pl-NE-98052/home/325792,NWMLS as Distributed by MLS Grid,2396230,N,Y,47.6931317,-122.1189564
PAST SALE,May-14-2025,Single Family Residential,19018 NE 127th St,Redmond,WA,98052,1398000,3,2.0,Bear Creek,1890,125452,1979,,740,25,Sold,,,https://www.redfin.com/WA/Redmond/19018-NE-127th-St-98052/home/452383,NWMLS as Distributed by MLS Grid,2360406,N,Y,47.7153168,-122.0859538
PAST SALE,April-10-2025,Single Family Residential,6918 142nd Ct NE,Redmond,WA,98052,2320000,4,3.0,Grass Lawn Park,2840,11821,1986,,817,,Sold,,,https://www.redfin.com/WA/Redmond/6918-142nd-Ct-NE-98052/home/516881,NWMLS as Distributed by MLS Grid,2339162,N,Y,47.6675792,-122.1494375
PAST SALE,April-30-2025,Single Family Residential,6816 153rd Ave NE,Redmond,WA,98052,1645000,5,3.0,Grass Lawn Park,2310,9240,1974,,712,,Sold,,,https://www.redfin.com/WA/Redmond/6816-153rd-Ave-NE-98052/home/515326,NWMLS as Distributed by MLS Grid,2346578,N,Y,47.6670341,-122.1365342
PAST SALE,April-4-2025,Single Family Residential,14407 172nd Ave NE,Redmond,WA,98052,2425000,4,2.5,English Hill,3300,49989,1985,,735,18,Sold,,,https://www.redfin.com/WA/Redmond/14407-172nd-Ave-NE-98052/home/449738,NWMLS as Distributed by MLS Grid,2329386,N,Y,47.7319263,-122.1109493
PAST SALE,August-14-2025,Single Family Residential,12202 168th Ct NE,Redmond,WA,98052,1798000,4,2.5,Education Hill,2657,5916,2013,,677,148,Sold,,,https://www.redfin.com/WA/Redmond/12202-168th-Ct-NE-98052/home/50269645,NWMLS as Distributed by MLS Grid,2406012,N,Y,47.7094891,-122.1156258
PAST SALE,April-21-2025,Single Family Residential,13427 Redmond Way,Redmond,WA,98052,910000,2,1.0,Rose Hill,980,16900,1962,,929,,Sold,,,https://www.redfin.com/WA/Redmond/13427-Redmond-Way-98052/home/515972,NWMLS as Distributed by MLS Grid,2342155,N,Y,47.678399,-122.160158
PAST SALE,May-14-2025,Single Family Residential,17617 NE 134th Pl,Redmond,WA,98052,1951000,3,2.5,English Hill,2450,32430,1981,,796,,Sold,,,https://www.redfin.com/WA/Redmond/17617-NE-134th-Pl-98052/home/450774,NWMLS as Distributed by MLS Grid,2360209,N,Y,47.7198808,-122.1042078
PAST SALE,June-25-2025,Townhouse,15617 NE 70th Ct Unit B105,Redmond,WA,98052,915000,2,2.5,Microsoft,1650,,1990,,555,472,Sold,,,https://www.redfin.com/WA/Redmond/15617-NE-70th-Ct-98052/unit-B105/home/62732,NWMLS as Distributed by MLS Grid,2381173,N,Y,47.6671264,-122.1314658
PAST SALE,May-29-2025,Single Family Residential,14024 180th Ave NE,Redmond,WA,98052,1695000,4,2.5,English Hill,2470,35100,1985,,686,14,Sold,,,https://www.redfin.com/WA/Redmond/14024-180th-Ave-NE-98052/home/449644,NWMLS as Distributed by MLS Grid,2364399,N,Y,47.7269112,-122.1003485
PAST SALE,April-7-2025,Townhouse,19218 NE 69th Cir #102,Redmond,WA,98052,1061580,2,2.5,Union Hill,1461,,2024,,727,282,Sold,,,https://www.redfin.com/WA/Redmond/19218-NE-69th-Cir-98052/unit-102/home/191846585,NWMLS as Distributed by MLS Grid,2270701,N,Y,47.6670645,-122.0838803
PAST SALE,May-13-2025,Single Family Residential,17709 NE 108th Way,Redmond,WA,98052,2078500,4,2.5,Education Hill,2820,9021,1993,,737,40,Sold,,,https://www.redfin.com/WA/Redmond/17709-NE-108th-Way-98052/home/324539,NWMLS as Distributed by MLS Grid,2353291,N,Y,47.6964939,-122.1037109
PAST SALE,April-9-2025,Single Family Residential,18006 NE 33rd St,Redmond,WA,98052,1755000,5,3.0,West Lake Sammamish,2500,10062,1975,,702,,Sold,,,https://www.redfin.com/WA/Redmond/18006-NE-33rd-St-98052/home/505672,NWMLS as Distributed by MLS Grid,2336418,N,Y,47.6389899,-122.0999771
PAST SALE,April-4-2025,Single Family Residential,14204 NE 64th Ct,Redmond,WA,98052,1810000,4,3.0,Grass Lawn Park,2422,9900,1972,,747,,Sold,,,https://www.redfin.com/WA/Redmond/14204-NE-64th-Ct-98052/home/516793,NWMLS as Distributed by MLS Grid,2339318,N,Y,47.6640977,-122.1504775
PAST SALE,August-8-2025,Townhouse,8077 165th Ln NE,Redmond,WA,98052,960000,3,3.5,Downtown Redmond,1667,1369,2009,,576,25,Sold,,,https://www.redfin.com/WA/Redmond/8077-165th-Ln-NE-98052/home/21883947,NWMLS as Distributed by MLS Grid,2404841,N,Y,47.6756465,-122.1209288
PAST SALE,May-6-2025,Townhouse,15913 NE 41st St Unit 24-C,Redmond,WA,98052,763000,2,2.5,Microsoft,1289,,1987,,592,492,Sold,,,https://www.redfin.com/WA/Redmond/15913-NE-41st-St-98052/unit-24C/home/56088,NWMLS as Distributed by MLS Grid,2354789,N,Y,47.6468024,-122.1270627
PAST SALE,September-26-2025,Single Family Residential,11921 165th Pl NE,Redmond,WA,98052,2066000,4,4.0,Education Hill,4061,5775,2004,,509,66,Sold,,,https://www.redfin.com/WA/Redmond/11921-165th-Pl-NE-98052/home/451169,NWMLS as Distributed by MLS Grid,2420169,N,Y,47.7060048,-122.1209553
PAST SALE,April-11-2025,Single Family Residential,13706 176th Ave NE,Redmond,WA,98052,1374300,3,2.0,English Hill,1518,9587,1984,,905,18,Sold,,,https://www.redfin.com/WA/Redmond/13706-176th-Ave-NE-98052/home/449591,NWMLS as Distributed by MLS Grid,2341819,N,Y,47.722789,-122.1053029
PAST SALE,August-13-2025,Single Family Residential,16049 NE 106th St,Redmond,WA,98052,1038000,2,2.0,Education Hill,1140,7210,1980,,911,,Sold,,,https://www.redfin.com/WA/Redmond/16049-NE-106th-St-98052/home/324129,NWMLS as Distributed by MLS Grid,2402319,N,Y,47.6946656,-122.1243303
PAST SALE,May-8-2025,Single Family Residential,7706 146th Ave NE,Redmond,WA,98052,1570000,5,3.0,Grass Lawn Park,2310,8474,1975,,680,11,Sold,,,https://www.redfin.com/WA/Redmond/7706-146th-Ave-NE-98052/home/516928,NWMLS as Distributed by MLS Grid,2354722,N,Y,47.6739138,-122.1450266
PAST SALE,May-13-2025,Single Family Residential,8210 135th Pl NE,Redmond,WA,98052,1860000,4,2.5,Rose Hill,2600,10398,1965,,715,,Sold,,,https://www.redfin.com/WA/Redmond/8210-135th-Pl-NE-98052/home/517503,NWMLS as Distributed by MLS Grid,2348485,N,Y,47.6768304,-122.1589113
PAST SALE,August-22-2025,Single Family Residential,9714 132nd Ave NE,Kirkland,WA,98033,1201000,3,1.0,Rose Hill,990,14100,1967,,1213,,Sold,,,https://www.redfin.com/WA/Kirkland/9714-132nd-Ave-NE-98033/home/512858,NWMLS as Distributed by MLS Grid,2409196,N,Y,47.6880224,-122.1644021
PAST SALE,June-17-2025,Single Family Residential,9727 162nd Ave NE,Redmond,WA,98052,1375000,5,3.0,Education Hill,3760,10577,1969,,366,,Sold,,,https://www.redfin.com/WA/Redmond/9727-162nd-Ave-NE-98052/home/324686,NWMLS as Distributed by MLS Grid,2386473,N,Y,47.6878292,-122.1251684
PAST SALE,September-24-2025,Single Family Residential,3828 172nd Ave NE,Redmond,WA,98052,1760000,4,3.0,Microsoft,2444,23754,1959,,720,,Sold,,,https://www.redfin.com/WA/Redmond/3828-172nd-Ave-NE-98052/home/504317,NWMLS as Distributed by MLS Grid,2421774,N,Y,47.6450164,-122.1105915
PAST SALE,April-17-2025,Single Family Residential,14226 NE 86th Pl,Redmond,WA,98052,3802500,5,4.0,Rose Hill,4190,94075,2019,,908,,Sold,,,https://www.redfin.com/WA/Redmond/14226-NE-86th-Pl-98052/home/511891,NWMLS as Distributed by MLS Grid,2344588,N,Y,47.67966,-122.149651
PAST SALE,August-6-2025,Single Family Residential,16309 NE 130th St,Redmond,WA,98052,1995000,4,2.5,English Hill,2910,44050,1989,,686,,Sold,,,https://www.redfin.com/WA/Redmond/16309-NE-130th-St-98052/home/450825,NWMLS as Distributed by MLS Grid,2403432,N,Y,47.7160364,-122.1221343
PAST SALE,April-25-2025,Single Family Residential,9564 173rd Pl NE,Redmond,WA,98052,2106000,5,3.0,Education Hill,2924,8157,1998,,720,8,Sold,,,https://www.redfin.com/WA/Redmond/9564-173rd-Pl-NE-98052/home/323190,NWMLS as Distributed by MLS Grid,2350206,N,Y,47.6860618,-122.1092171
PAST SALE,April-30-2025,Condo/Co-op,16275 NE 85th St #316,Redmond,WA,98052,725000,2,2.0,Downtown Redmond,1010,,2001,,718,550,Sold,,,https://www.redfin.com/WA/Redmond/16275-NE-85th-St-98052/unit-316/home/2078238,NWMLS as Distributed by MLS Grid,2353278,N,Y,47.6781425,-122.1231037
PAST SALE,April-29-2025,Single Family Residential,11228 161st Ct NE,Redmond,WA,98052,2261000,5,3.0,Education Hill,4260,14512,1981,,531,,Sold,,,https://www.redfin.com/WA/Redmond/11228-161st-Ct-NE-98052/home/325098,NWMLS as Distributed by MLS Grid,2345399,N,Y,47.7015452,-122.1253746
PAST SALE,April-25-2025,Condo/Co-op,9302 Redmond-Woodinville Rd NE Unit A301,Redmond,WA,98052,449950,2,1.5,Downtown Redmond,976,,1979,,461,413,Sold,,,https://www.redfin.com/WA/Redmond/9302-Redmond-Woodinville-Rd-NE-98052/unit-A301/home/195108571,NWMLS as Distributed by MLS Grid,2346431,N,Y,47.6842952,-122.1242003
PAST SALE,May-13-2025,Single Family Residential,16430 NE 99th St,Redmond,WA,98052,1355000,4,1.5,Education Hill,2351,9990,1959,,576,,Sold,,,https://www.redfin.com/WA/Redmond/16430-NE-99th-St-98052/home/324690,NWMLS as Distributed by MLS Grid,2357623,N,Y,47.6891149,-122.1209597
PAST SALE,April-22-2025,Single Family Residential,17507 NE 142nd St,Redmond,WA,98052,1850000,4,2.5,English Hill,2670,15165,1985,,693,18,Sold,,,https://www.redfin.com/WA/Redmond/17507-NE-142nd-St-98052/home/449635,NWMLS as Distributed by MLS Grid,2348214,N,Y,47.7281008,-122.104097
PAST SALE,July-1-2025,Single Family Residential,18414 NE 26th Way,Redmond,WA,98052,2118000,4,3.5,West Lake Sammamish,4080,12111,1977,,519,,Sold,,,https://www.redfin.com/WA/Redmond/18414-NE-26th-Way-98052/home/503887,NWMLS as Distributed by MLS Grid,2367485,N,Y,47.6336645,-122.0943983
PAST SALE,June-13-2025,Single Family Residential,10515 171st Ave NE,Redmond,WA,98052,1555000,4,2.0,Education Hill,2020,13881,1969,,770,,Sold,,,https://www.redfin.com/WA/Redmond/10515-171st-Ave-NE-98052/home/322736,NWMLS as Distributed by MLS Grid,2364108,N,Y,47.6943674,-122.1119368
PAST SALE,May-6-2025,Single Family Residential,16715 NE 102 Pl,Redmond,WA,98052,1300000,3,2.5,Education Hill,1790,8750,1975,,726,,Sold,,,https://www.redfin.com/WA/Redmond/16715-NE-102nd-Pl-98052/home/324295,NWMLS as Distributed by MLS Grid,2362469,N,Y,47.6913239,-122.1166079
PAST SALE,April-2-2025,Single Family Residential,7630 141st Ave NE,Redmond,WA,98052,1404950,3,2.0,Grass Lawn Park,1570,8550,1968,,895,,Sold,,,https://www.redfin.com/WA/Redmond/7630-141st-Ave-NE-98052/home/516317,NWMLS as Distributed by MLS Grid,2340720,N,Y,47.673037,-122.1505846
PAST SALE,May-16-2025,Single Family Residential,2421 179th Ave NE,Redmond,WA,98052,1750000,4,3.0,Redmond,2060,12500,1973,,850,,Sold,,,https://www.redfin.com/WA/Redmond/2421-179th-Ave-NE-98052/home/505354,NWMLS as Distributed by MLS Grid,2362305,N,Y,47.6321084,-122.1014776
PAST SALE,April-18-2025,Single Family Residential,10233 186th Ct NE,Redmond,WA,98052,1782000,4,2.5,Education Hill,2320,12097,1997,,768,28,Sold,,,https://www.redfin.com/WA/Redmond/10233-186th-Ct-NE-98052/home/323219,NWMLS as Distributed by MLS Grid,2342894,N,Y,47.6922752,-122.0942059
PAST SALE,August-8-2025,Single Family Residential,13849 175th Pl NE,Redmond,WA,98052,1605000,4,2.5,English Hill,2340,8420,1984,,686,18,Sold,,,https://www.redfin.com/WA/Redmond/13849-175th-Pl-NE-98052/home/451432,NWMLS as Distributed by MLS Grid,2408571,N,Y,47.7252342,-122.106731
PAST SALE,July-11-2025,Single Family Residential,18235 NE 25th St,Redmond,WA,98052,1555000,4,2.5,Brae Burn,2360,11556,1975,,659,280,Sold,,,https://www.redfin.com/WA/Redmond/18235-NE-25th-St-98052/home/504743,NWMLS as Distributed by MLS Grid,2387703,N,Y,47.6314729,-122.0964093
PAST SALE,April-9-2025,Townhouse,19218 NE 69th Cir #103,Redmond,WA,98052,1059990,2,2.5,Union Hill,1461,,2024,,726,282,Sold,,,https://www.redfin.com/WA/Redmond/19218-NE-69th-Cir-98052/unit-103/home/191846577,NWMLS as Distributed by MLS Grid,2270749,N,Y,47.6670645,-122.0838803
PAST SALE,June-20-2025,Single Family Residential,15535 NE 62nd Ct,Redmond,WA,98052,1685000,4,2.5,Microsoft,2720,12823,2000,,619,,Sold,,,https://www.redfin.com/WA/Redmond/15535-NE-62nd-Ct-98052/home/504379,NWMLS as Distributed by MLS Grid,2374957,N,Y,47.6620782,-122.1333503
PAST SALE,May-5-2025,Single Family Residential,7532 140th Pl NE,Redmond,WA,98052,1706000,5,3.0,Grass Lawn Park,2125,8400,1967,,803,,Sold,,,https://www.redfin.com/WA/Redmond/7532-140th-Pl-NE-98052/home/514160,NWMLS as Distributed by MLS Grid,2352140,N,Y,47.6723165,-122.1521903
PAST SALE,May-20-2025,Single Family Residential,13334 NE 69th Way,Redmond,WA,98052,1575000,3,2.5,Bridle Trails,1770,6072,1986,,890,,Sold,,,https://www.redfin.com/WA/Redmond/13334-NE-69th-Way-98052/home/516558,NWMLS as Distributed by MLS Grid,2361277,N,Y,47.6671437,-122.1618135
PAST SALE,August-12-2025,Single Family Residential,2806 178th Ave NE,Redmond,WA,98052,1510000,4,2.0,Idylwood,2100,10042,1966,,719,,Sold,,,https://www.redfin.com/WA/Redmond/2806-178th-Ave-NE-98052/home/503929,NWMLS as Distributed by MLS Grid,2406936,N,Y,47.6349032,-122.1023634
PAST SALE,July-2-2025,Single Family Residential,17620 NE 29th St,Redmond,WA,98052,1475000,4,2.5,Redmond,2190,9600,1968,,674,,Sold,,,https://www.redfin.com/WA/Redmond/17620-NE-29th-St-98052/home/503050,NWMLS as Distributed by MLS Grid,2384489,N,Y,47.6364326,-122.1042071
PAST SALE,May-22-2025,Single Family Residential,3201 176th Ct NE,Redmond,WA,98052,1785000,3,3.0,Microsoft,2620,9649,1972,,681,,Sold,,,https://www.redfin.com/WA/Redmond/3201-176th-Ct-NE-98052/home/502320,NWMLS as Distributed by MLS Grid,2362658,N,Y,47.6387075,-122.1054896
PAST SALE,April-23-2025,Single Family Residential,18109 NE 108th Ct,Redmond,WA,98052,1700000,4,2.5,Education Hill,2500,9866,1984,,680,,Sold,,,https://www.redfin.com/WA/Redmond/18109-NE-108th-Ct-98052/home/325460,NWMLS as Distributed by MLS Grid,2344537,N,Y,47.6962458,-122.0985172
PAST SALE,April-10-2025,Single Family Residential,16209 NE 109th St,Redmond,WA,98052,1180000,3,2.5,Education Hill,1440,7412,1980,,819,,Sold,,,https://www.redfin.com/WA/Redmond/16209-NE-109th-St-98052/home/324039,NWMLS as Distributed by MLS Grid,2343835,N,Y,47.6978429,-122.1234234
PAST SALE,April-23-2025,Single Family Residential,11321 163rd Ct NE,Redmond,WA,98052,1850000,4,2.5,Education Hill,2867,18071,1984,,645,,Sold,,,https://www.redfin.com/WA/Redmond/11321-163rd-Ct-NE-98052/home/322829,NWMLS as Distributed by MLS Grid,2346034,N,Y,47.7023885,-122.1227176
PAST SALE,July-2-2025,Townhouse,3834 175th Ave NE #101,Redmond,WA,98052,535000,2,1.0,Lake Sammamish,919,,1967,,582,618,Sold,,,https://www.redfin.com/WA/Redmond/3834-175th-Ave-NE-98052/unit-101/home/33571,NWMLS as Distributed by MLS Grid,2382004,N,Y,47.6444436,-122.1042441
PAST SALE,July-2-2025,Single Family Residential,6547 159th Ave NE,Redmond,WA,98052,1249000,3,2.5,Microsoft,1960,6500,1977,,637,115,Sold,,,https://www.redfin.com/WA/Redmond/6547-159th-Ave-NE-98052/home/502194,NWMLS as Distributed by MLS Grid,2386200,N,Y,47.6642589,-122.1291926
PAST SALE,May-1-2025,Townhouse,12704 177th Ave NE Unit A,Redmond,WA,98052,1350000,4,3.5,Redmond,2112,,2014,,639,206,Sold,,,https://www.redfin.com/WA/Redmond/12704-177th-Ave-NE-98052/unit-A/home/146315400,NWMLS as Distributed by MLS Grid,2336042,N,Y,47.7140684,-122.1038497
PAST SALE,April-4-2025,Single Family Residential,15470 NE 107th Way,Redmond,WA,98052,2800000,5,5.5,Education Hill,4604,5412,2018,,608,90,Sold,,,https://www.redfin.com/WA/Redmond/15470-NE-107th-Way-98052/home/28582378,NWMLS as Distributed by MLS Grid,2338798,N,Y,47.6965381,-122.1332665
PAST SALE,July-22-2025,Townhouse,18630 NE 57th Way,Redmond,WA,98052,900000,3,2.5,English Cove,1392,,1995,,647,629,Sold,,,https://www.redfin.com/WA/Redmond/18630-NE-57th-Way-98052/home/17078574,NWMLS as Distributed by MLS Grid,2396224,N,Y,47.658484,-122.0922717
