SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Condo/Co-op,16528 23rd Ave SE Unit D4,Bothell,WA,98012,542000,2,2.5,,1452,,1985,,373,,,,,https://www.redfin.com/WA/Bothell/16528-23rd-Ave-SE-98012/unit-D4/home/2806235,,,N,Y,47.8479757,-122.2030886
PAST SALE,June-6-2025,Single Family Residential,18626 42nd Ave SE,Bothell,WA,98012,1600000,4,3.0,Bothell,3042,4356,2016,,526,0,Sold,,,https://www.redfin.com/WA/Bothell/18626-42nd-Ave-SE-98012/home/108248783,NWMLS as Distributed by MLS Grid,2389948,N,Y,47.8281839,-122.1764105
PAST SALE,,Condo/Co-op,15602 Country Club Dr #4,Mill Creek,WA,98012,940000,3,2.5,,2121,,2003,,443,,,,,https://www.redfin.com/WA/Mill-Creek/15602-Country-Club-Dr-98012/unit-4/home/2900102,,,N,Y,47.855744,-122.207411
PAST SALE,,Condo/Co-op,15800 Village Green Dr Unit 5-38,Mill Creek,WA,98012,673000,2,2.0,,1685,,1980,,399,,,,,https://www.redfin.com/WA/Mill-Creek/15800-Village-Green-Dr-98012/unit-5-38/home/2795822,,,N,Y,47.8554062,-122.2086066
PAST SALE,April-10-2025,Townhouse,19524 16th Ave SE Unit F4,Bothell,WA,98012,799995,3,3.0,Bothell,1551,1248,2025,,516,207,Sold,,,https://www.redfin.com/WA/Bothell/19524-16th-Ave-SE-98012/unit-F4/home/194801664,NWMLS as Distributed by MLS Grid,2351682,N,Y,47.8205911,-122.2109991
PAST SALE,May-22-2025,Townhouse,19524 16th Ave SE Unit D2,Bothell,WA,98012,799995,3,3.0,Bothell,1551,1110,2025,,516,207,Sold,,,https://www.redfin.com/WA/Bothell/19524-16th-Ave-SE-98012/unit-D2/home/195084276,NWMLS as Distributed by MLS Grid,2351694,N,Y,47.8205911,-122.2109991
PAST SALE,July-28-2025,Townhouse,1322 194th St SE Unit H1,Bothell,WA,98012,849900,4,3.5,Kennard Corner,1983,1485,2025,,429,195,Sold,,,https://www.redfin.com/WA/Bothell/1322-194th-St-SE-98012/unit-H1/home/195610651,NWMLS as Distributed by MLS Grid,2406009,N,Y,47.8219962,-122.2144642
PAST SALE,July-8-2025,Single Family Residential,19514 9th Ave SE,Bothell,WA,98012,1399500,4,3.0,Thrashers Corner,2485,3920,2022,,563,97,Sold,,,https://www.redfin.com/WA/Bothell/19514-9th-Ave-SE-98012/home/178004978,NWMLS as Distributed by MLS Grid,2388223,N,Y,47.8210637,-122.219587
PAST SALE,June-27-2025,Townhouse,1322 194th St SE Unit G1,Bothell,WA,98012,855900,4,3.5,Kennard Corner,1983,1485,2025,,432,195,Sold,,,https://www.redfin.com/WA/Bothell/1322-194th-St-SE-98012/unit-G1/home/196187563,NWMLS as Distributed by MLS Grid,2398347,N,Y,47.8219962,-122.2144642
PAST SALE,June-24-2025,Single Family Residential,18521 1st Ave SE,Bothell,WA,98012,1278752,5,3.5,North Creek,2646,3720,2025,,483,100,Sold,,,https://www.redfin.com/WA/Bothell/18521-2nd-Dr-SE-98012/home/194970910,NWMLS as Distributed by MLS Grid,2336005,N,Y,47.8276262,-122.2278043
PAST SALE,June-9-2025,Single Family Residential,17330 39th Dr SE,Bothell,WA,98012,1305000,3,2.5,Bothell,2137,3400,2016,,611,55,Sold,,,https://www.redfin.com/WA/Bothell/17330-39th-Dr-SE-98012/home/104010419,NWMLS as Distributed by MLS Grid,2391111,N,Y,47.8399622,-122.1798017
PAST SALE,,Single Family Residential,17733 North Rd,Bothell,WA,98012,700000,4,3.0,,1956,24829,2001,,358,,,,,https://www.redfin.com/WA/Bothell/17733-North-Rd-98012/home/2647387,,,N,Y,47.8367244,-122.23663
PAST SALE,August-28-2025,Single Family Residential,19212 Meridian Dr SE Unit CW 06,Bothell,WA,98012,1249950,5,3.0,North Creek,2552,3150,2025,,490,75,Sold,,,https://www.redfin.com/WA/Bothell/19212-Meridian-Dr-SE-98012/unit-CW-06/home/196791189,NWMLS as Distributed by MLS Grid,2416249,N,Y,47.8246152,-122.2323821
PAST SALE,June-18-2025,Single Family Residential,12 175th Pl SE,Bothell,WA,98012,1200000,4,2.5,Bothell,2422,4548,2017,,495,87,Sold,,,https://www.redfin.com/WA/Bothell/12-175th-Pl-SE-98012/home/143814759,NWMLS as Distributed by MLS Grid,2371223,N,Y,47.838396,-122.232475
PAST SALE,April-2-2025,Townhouse,16124 Cascadian Way Unit G7,Bothell,WA,98012,735000,3,3.0,Mill Creek,1560,1523,2024,,471,164,Sold,,,https://www.redfin.com/WA/Bothell/16124-Cascadian-Way-98012/unit-G7/home/193522980,NWMLS as Distributed by MLS Grid,2331335,N,Y,47.8513415,-122.2345707
PAST SALE,April-29-2025,Townhouse,19524 16th Ave SE Unit C2,Bothell,WA,98012,789995,3,3.0,Bothell,1551,1131,2025,,509,207,Sold,,,https://www.redfin.com/WA/Bothell/19524-16th-Ave-SE-98012/unit-C2/home/194962578,NWMLS as Distributed by MLS Grid,2351691,N,Y,47.8205911,-122.2109991
PAST SALE,August-14-2025,Single Family Residential,125 179th St SE,Bothell,WA,98021,1299950,5,3.5,Floral Hills,2989,4000,2024,,435,140,Sold,,,https://www.redfin.com/WA/Bothell/125-179th-St-SE-98012/home/194771428,NWMLS as Distributed by MLS Grid,2396120,N,Y,47.836029,-122.229286
PAST SALE,April-28-2025,Townhouse,19524 16th Ave SE Unit F2,Bothell,WA,98012,724995,2,2.5,Mill Creek,1637,1216,2025,,443,207,Sold,,,https://www.redfin.com/WA/Bothell/19524-16th-Ave-SE-98012/unit-F2/home/194525100,NWMLS as Distributed by MLS Grid,2349998,N,Y,47.820648193,-122.2104034
PAST SALE,April-4-2025,Townhouse,19524 16th Ave SE Unit C1,Bothell,WA,98012,890000,4,3.5,Bothell,1860,1908,2025,,478,207,Sold,,,https://www.redfin.com/WA/Bothell/19524-16th-Ave-SE-98012/unit-C1/home/194962611,NWMLS as Distributed by MLS Grid,2344470,N,Y,47.8205911,-122.2109991
PAST SALE,April-18-2025,Single Family Residential,14505 21st Ct SE,Mill Creek,WA,98012,834900,2,2.0,Mill Creek,1820,4792,1987,,459,695,Sold,,,https://www.redfin.com/WA/Mill-Creek/14505-21st-Ct-SE-98012/home/2812353,NWMLS as Distributed by MLS Grid,2349251,N,Y,47.8667833,-122.2034187
PAST SALE,June-3-2025,Single Family Residential,15001 18th Ln SE,Mill Creek,WA,98012,1650000,4,3.0,Mill Creek,3661,13068,1988,,451,40,Sold,,,https://www.redfin.com/WA/Mill-Creek/15001-18th-Ln-SE-98012/home/2811867,NWMLS as Distributed by MLS Grid,2387539,N,Y,47.862422,-122.2080219
PAST SALE,June-27-2025,Townhouse,1322 194th St SE Unit G2,Bothell,WA,98012,824900,4,3.5,Kennard Corner,1969,1168,2025,,419,195,Sold,,,https://www.redfin.com/WA/Bothell/1322-194th-St-SE-98012/unit-G2/home/196187596,NWMLS as Distributed by MLS Grid,2398358,N,Y,47.8219962,-122.2144642
PAST SALE,,Condo/Co-op,19309 24th Ave SE,Bothell,WA,98012,995000,3,2.5,,2184,,2004,,456,,,,,https://www.redfin.com/WA/Bothell/19309-24th-Ave-SE-98012/home/2905222,,,N,Y,47.8225865,-122.2001787
PAST SALE,July-9-2025,Single Family Residential,4007 198th Pl SE,Bothell,WA,98012,2094039,4,5.0,North Creek,4016,4500,2025,,521,96,Sold,,,https://www.redfin.com/WA/Bothell/4007-198th-Pl-SE-98012/home/194771357,NWMLS as Distributed by MLS Grid,2359056,N,Y,47.8173307,-122.1791528
PAST SALE,July-8-2025,Single Family Residential,3931 198th Pl SE,Bothell,WA,98012,1719680,5,3.0,North Creek,2922,3600,2024,,589,96,Sold,,,https://www.redfin.com/WA/Bothell/3931-198th-Pl-SE-98012/home/193096522,NWMLS as Distributed by MLS Grid,2301824,N,Y,47.8173395,-122.1793993
PAST SALE,September-25-2025,Single Family Residential,30 Meridian Ave SE Unit CR 15,Martha Lake,WA,98012,1159950,5,3.0,North Creek,2330,3335,2025,,498,83,Sold,,,https://www.redfin.com/WA/Martha-Lake/30-Meridian-Ave-SE-98012/unit-CR-15/home/197181843,NWMLS as Distributed by MLS Grid,2422316,N,Y,47.82903,-122.232501
PAST SALE,July-31-2025,Single Family Residential,3927 198th Pl SE,Bothell,WA,98012,1781000,5,3.0,North Creek,2922,3600,2025,,610,96,Sold,,,https://www.redfin.com/WA/Bothell/3927-198th-Pl-SE-98012/home/194771356,NWMLS as Distributed by MLS Grid,2359063,N,Y,47.8173323,-122.1795441
PAST SALE,April-8-2025,Single Family Residential,13420 31st Dr SE,Mill Creek,WA,98012,800000,5,3.0,Mill Creek,1827,6908,1995,,438,,Sold,,,https://www.redfin.com/WA/Mill-Creek/13420-31st-Dr-SE-98012/home/2844625,NWMLS as Distributed by MLS Grid,2357157,N,Y,47.8754044,-122.1900942
PAST SALE,July-15-2025,Condo/Co-op,14915 38th Dr SE Unit FF1023,Bothell,WA,98012,490000,2,2.0,Mill Creek,1256,,2007,,390,288,Sold,,,https://www.redfin.com/WA/Bothell/14915-38th-Dr-SE-98012/unit-FF1023/home/195341251,NWMLS as Distributed by MLS Grid,2408270,N,Y,47.8622943,-122.1798491
PAST SALE,April-30-2025,Single Family Residential,16911 1st Ave SE,Bothell,WA,98021,775000,3,2.0,Bothell,2158,12632,1971,,359,,Sold,,,https://www.redfin.com/WA/Bothell/16911-1st-Ave-SE-98012/home/2715986,NWMLS as Distributed by MLS Grid,2370998,N,Y,47.844421,-122.2312523
PAST SALE,September-23-2025,Single Family Residential,22 Meridian Ave SE Unit CR 12,Martha Lake,WA,98012,1159950,5,3.0,North Creek,2330,3000,2025,,498,83,Sold,,,https://www.redfin.com/WA/Martha-Lake/22-Meridian-Ave-SE-98012/unit-CR-12/home/197408631,NWMLS as Distributed by MLS Grid,2425496,N,Y,47.82908,-122.233
PAST SALE,July-21-2025,Single Family Residential,4003 198th Pl SE,Bothell,WA,98012,2110532,4,4.5,North Creek,4016,4500,2024,,526,96,Sold,,,https://www.redfin.com/WA/Bothell/4003-198th-Pl-SE-98012/home/193707449,NWMLS as Distributed by MLS Grid,2313177,N,Y,47.817441,-122.179204
PAST SALE,May-29-2025,Single Family Residential,16332 17th Ave SE,Mill Creek,WA,98012,1100000,3,2.5,Mill Creek,2215,5227,1998,,497,167,Sold,,,https://www.redfin.com/WA/Mill-Creek/16332-17th-Ave-SE-98012/home/2847839,NWMLS as Distributed by MLS Grid,2385175,N,Y,47.8499539,-122.210426
PAST SALE,July-25-2025,Single Family Residential,2525 178th St SE,Bothell,WA,98012,650000,4,2.5,Bothell,2466,7405,1979,,264,,Sold,,,https://www.redfin.com/WA/Bothell/2525-178th-St-SE-98012/home/2784911,NWMLS as Distributed by MLS Grid,2414655,N,Y,47.8365932,-122.19805
PAST SALE,May-7-2025,Townhouse,16124 Cascadian Way Unit H7,Bothell,WA,98012,724995,3,3.0,Mill Creek,1558,1156,2025,,465,164,Sold,,,https://www.redfin.com/WA/Bothell/16124-Cascadian-Way-98012/unit-H7/home/193522973,NWMLS as Distributed by MLS Grid,2351666,N,Y,47.8513415,-122.2345707
PAST SALE,April-28-2025,Townhouse,16124 Cascadian Way Unit H1,Bothell,WA,98012,724995,3,3.0,Mill Creek,1558,1258,2025,,465,164,Sold,,,https://www.redfin.com/WA/Bothell/16124-Cascadian-Way-98012/unit-H1/home/193522967,NWMLS as Distributed by MLS Grid,2349237,N,Y,47.8513415,-122.2345707
PAST SALE,,Single Family Residential,15226 14th Dr SE,Mill Creek,WA,98012,1400000,3,2.5,,2586,8712,1997,,541,,,,,https://www.redfin.com/WA/Mill-Creek/15226-14th-Dr-SE-98012/home/2827495,,,N,Y,47.8603719,-122.2148357
PAST SALE,September-10-2025,Single Family Residential,226 182ND Pl SE,Bothell,WA,98012,1480000,5,3.5,North Creek,3018,3812,2025,,490,139,Sold,,,https://www.redfin.com/WA/Bothell/226-182nd-Pl-SE-98012/home/196888720,NWMLS as Distributed by MLS Grid,2418073,N,Y,47.832262,-122.2291204
PAST SALE,May-29-2025,Single Family Residential,2921 171st Pl SE,Bothell,WA,98012,1100000,5,3.0,Mays Pond,2332,9148,1988,,472,,Sold,,,https://www.redfin.com/WA/Bothell/2921-171st-Pl-SE-98012/home/2814463,NWMLS as Distributed by MLS Grid,2376522,N,Y,47.8424443,-122.1930728
PAST SALE,April-21-2025,Single Family Residential,15326 Sunset Rd,Bothell,WA,98012,1245000,4,2.5,Bothell,2472,6098,2005,,504,29,Sold,,,https://www.redfin.com/WA/Bothell/15326-Sunset-Rd-98012/home/2915799,NWMLS as Distributed by MLS Grid,2344727,N,Y,47.8584216,-122.1718939
PAST SALE,April-3-2025,Single Family Residential,16603 23rd Ave SE,Bothell,WA,98012,975000,4,3.0,Mays Pond,2247,9583,1979,,434,,Sold,,,https://www.redfin.com/WA/Bothell/16603-23rd-Ave-SE-98012/home/2779705,NWMLS as Distributed by MLS Grid,2336441,N,Y,47.8474726,-122.2016081
PAST SALE,April-29-2025,Single Family Residential,18513 Meridian Ave SE Unit CR 21,Bothell,WA,98012,1259950,5,3.0,North Creek,2330,3049,2025,,541,83,Sold,,,https://www.redfin.com/WA/Bothell/18513-Meridian-Ave-S-98012/unit-CR-21/home/194957533,NWMLS as Distributed by MLS Grid,2340639,N,Y,47.8487848,-122.2339466
PAST SALE,May-23-2025,Single Family Residential,17622 40th Dr SE Lot 12,Bothell,WA,98012,1460000,5,3.0,Mill Creek,2635,3920,2013,,554,50,Sold,,,https://www.redfin.com/WA/Bothell/17622-40th-Dr-SE-98012/unit-12/home/103976339,NWMLS as Distributed by MLS Grid,2381132,N,Y,47.8374575,-122.1776562
PAST SALE,April-24-2025,Single Family Residential,102 176th Pl SW,Bothell,WA,98012,1275000,4,2.5,Martha Lake,2692,4369,2017,,474,98,Sold,,,https://www.redfin.com/WA/Bothell/102-176th-Pl-SW-98012/home/113766281,NWMLS as Distributed by MLS Grid,2356102,N,Y,47.837832,-122.2343418
PAST SALE,August-12-2025,Condo/Co-op,15000 Village Green Dr #36,Mill Creek,WA,98012,1250000,2,3.0,Mill Creek Country Club,2490,,1979,,502,585,Sold,,,https://www.redfin.com/WA/Mill-Creek/15000-Village-Green-Dr-98012/unit-36/home/2793901,NWMLS as Distributed by MLS Grid,2415151,N,Y,47.8622559,-122.1942038
PAST SALE,May-12-2025,Single Family Residential,3302 181st St SE,Bothell,WA,98012,1100000,3,2.5,North Bothell,1950,8276,2015,,564,65,Sold,,,https://www.redfin.com/WA/Bothell/3302-181st-St-SE-98012/home/56259972,NWMLS as Distributed by MLS Grid,2357599,N,Y,47.8330672,-122.188385
PAST SALE,May-16-2025,Condo/Co-op,2621 179th St SE,Bothell,WA,98012,865000,4,2.5,Mays Pond,1760,4115,2008,,491,145,Sold,,,https://www.redfin.com/WA/Bothell/2621-179th-St-SE-98012/home/21955027,NWMLS as Distributed by MLS Grid,2365302,N,Y,47.8355923,-122.1970885
PAST SALE,September-23-2025,Single Family Residential,14602 42nd Dr SE,Snohomish,WA,98296,1100000,4,2.0,Mill Creek,1967,9583,2016,,559,31,Sold,,,https://www.redfin.com/WA/Snohomish/14602-42nd-Dr-SE-98296/home/112744912,NWMLS as Distributed by MLS Grid,2422666,N,Y,47.8651729,-122.1754701
PAST SALE,May-30-2025,Single Family Residential,15309 35th Dr SE,Bothell,WA,98012,860000,3,2.5,Bothell,1690,3920,2004,,509,66,Sold,,,https://www.redfin.com/WA/Bothell/15309-35th-Dr-SE-98012/home/2910094,NWMLS as Distributed by MLS Grid,2367609,N,Y,47.8587578,-122.1857823
PAST SALE,August-27-2025,Single Family Residential,315 182ND Pl SE,Bothell,WA,98012,1209990,4,2.5,North Creek,2349,3084,2025,,515,139,Sold,,,https://www.redfin.com/WA/Bothell/315-182nd-Pl-SE-98012/home/195811706,NWMLS as Distributed by MLS Grid,2409456,N,Y,47.8325425,-122.2281358
PAST SALE,June-4-2025,Single Family Residential,1702 164th Pl SE,Mill Creek,WA,98012,1250000,3,2.5,Mill Creek,2289,6970,1998,,546,59,Sold,,,https://www.redfin.com/WA/Mill-Creek/1702-164th-Pl-SE-98012/home/2856462,NWMLS as Distributed by MLS Grid,2362769,N,Y,47.8485643,-122.2098704
PAST SALE,July-3-2025,Townhouse,2115 201st Pl SE Unit R-103,Bothell,WA,98012,665000,3,3.0,North Creek,1773,2178,2013,,375,225,Sold,,,https://www.redfin.com/WA/Bothell/2115-201st-Pl-SE-98012/unit-R103/home/45401100,NWMLS as Distributed by MLS Grid,2389104,N,Y,47.8153479,-122.2044395
PAST SALE,May-27-2025,Townhouse,16124 Cascadian Way Unit H6,Bothell,WA,98012,709995,3,3.0,Mill Creek,1558,1162,2025,,456,164,Sold,,,https://www.redfin.com/WA/Bothell/16124-Cascadian-Way-98012/unit-H6/home/193522972,NWMLS as Distributed by MLS Grid,2349245,N,Y,47.8513415,-122.2345707
PAST SALE,July-2-2025,Mobile/Manufactured Home,19315 22nd Ave SE,Bothell,WA,98012,365000,3,2.0,Thrashers Corner,1440,19166,1967,,253,,Sold,,,https://www.redfin.com/WA/Bothell/19315-22nd-Ave-SE-98012/home/2731062,NWMLS as Distributed by MLS Grid,2375690,N,Y,47.8224145,-122.2024758
PAST SALE,July-29-2025,Single Family Residential,17212 21st Ave SE,Bothell,WA,98012,819000,4,2.5,Mays Pond,2032,8276,1977,,403,65,Sold,,,https://www.redfin.com/WA/Bothell/17212-21st-Ave-SE-98012/home/2774560,NWMLS as Distributed by MLS Grid,2397807,N,Y,47.841557,-122.2042614
PAST SALE,June-2-2025,Condo/Co-op,19003 25th Dr SE,Bothell,WA,98012,780000,3,2.5,North Creek,1606,3343,2011,,486,100,Sold,,,https://www.redfin.com/WA/Bothell/19003-25th-Dr-SE-98012/home/196036611,NWMLS as Distributed by MLS Grid,2366646,N,Y,47.8254571,-122.1988303
PAST SALE,May-30-2025,Single Family Residential,15216 55th Ave SE,Everett,WA,98208,900000,3,2.5,Silver Firs,1684,9148,1996,,534,33,Sold,,,https://www.redfin.com/WA/Everett/15216-55th-Ave-SE-98208/home/2843023,NWMLS as Distributed by MLS Grid,2372982,N,Y,47.8588231,-122.1590145
PAST SALE,May-30-2025,Condo/Co-op,1526 192nd St SE Unit Q3,Bothell,WA,98012,415000,2,1.5,Bothell,936,,1987,,443,474,Sold,,,https://www.redfin.com/WA/Bothell/1526-192nd-St-SE-98012/unit-Q3/home/2833537,NWMLS as Distributed by MLS Grid,2375046,N,Y,47.823464,-122.210451
PAST SALE,August-11-2025,Single Family Residential,16330 18th Dr SE,Mill Creek,WA,98012,1110000,3,2.5,Mill Creek,1856,4356,1996,,598,167,Sold,,,https://www.redfin.com/WA/Mill-Creek/16330-18th-Dr-SE-98012/home/2847850,NWMLS as Distributed by MLS Grid,2407311,N,Y,47.8500752,-122.2079671
PAST SALE,June-16-2025,Single Family Residential,16816 1st Ave SE,Bothell,WA,98012,1030000,3,2.5,Mill Creek,2168,14810,1970,,475,,Sold,,,https://www.redfin.com/WA/Bothell/16816-1st-Ave-SE-98012/home/2716035,NWMLS as Distributed by MLS Grid,2375684,N,Y,47.8452239,-122.2329397
PAST SALE,May-16-2025,Condo/Co-op,15433 Country Club Dr Unit G202,Mill Creek,WA,98012,379000,2,2.0,Mill Creek Country Club,978,,1991,,388,758,Sold,,,https://www.redfin.com/WA/Mill-Creek/15433-Country-Club-Dr-98012/unit-G202/home/2912562,NWMLS as Distributed by MLS Grid,2363673,N,Y,47.858339,-122.20834
PAST SALE,April-17-2025,Single Family Residential,19122 30th Dr SE,Bothell,WA,98012,990000,3,2.0,North Creek,1624,6534,2000,,610,33,Sold,,,https://www.redfin.com/WA/Bothell/19122-30th-Dr-SE-98012/home/2885066,NWMLS as Distributed by MLS Grid,2355521,N,Y,47.8243738,-122.1924885
PAST SALE,April-25-2025,Condo/Co-op,16020 Village Green Dr Unit C,Mill Creek,WA,98012,625000,2,2.0,Mill Creek,1336,,1984,,468,403,Sold,,,https://www.redfin.com/WA/Mill-Creek/16020-Village-Green-Dr-98012/unit-C/home/2800825,NWMLS as Distributed by MLS Grid,2357803,N,Y,47.8527338,-122.2106791
PAST SALE,April-17-2025,Mobile/Manufactured Home,2000 192nd St SE #103,Bothell,WA,98012,412000,3,2.0,Kennard Corner,1848,2178,1983,,223,175,Sold,,,https://www.redfin.com/WA/Bothell/2000-192nd-St-SE-98012/unit-103/home/2794256,NWMLS as Distributed by MLS Grid,2351875,N,Y,47.8232966,-122.2060231
PAST SALE,September-25-2025,Single Family Residential,18630 45th Dr SE,Bothell,WA,98012,1510000,5,3.0,North Creek,2836,4356,2018,,532,100,Sold,,,https://www.redfin.com/WA/Bothell/18630-45th-Dr-SE-98012/home/143417267,NWMLS as Distributed by MLS Grid,2428582,N,Y,47.8280978,-122.1715295
PAST SALE,July-31-2025,Single Family Residential,17427 33rd Dr SE,Bothell,WA,98012,1290000,4,2.5,Mill Creek,2869,7405,1999,,450,25,Sold,,,https://www.redfin.com/WA/Bothell/17427-33rd-Dr-SE-98012/home/2869592,NWMLS as Distributed by MLS Grid,2398653,N,Y,47.8393603,-122.188316
PAST SALE,May-23-2025,Single Family Residential,4110 163rd Pl SE,Bothell,WA,98012,1325000,4,2.5,Mill Creek,3108,6534,2006,,426,128,Sold,,,https://www.redfin.com/WA/Bothell/4110-163rd-Pl-SE-98012/home/11881045,NWMLS as Distributed by MLS Grid,2357788,N,Y,47.8493693,-122.1768778
PAST SALE,April-25-2025,Single Family Residential,4808 153rd Pl SE,Everett,WA,98208,1025000,4,2.5,Silver Firs,2218,3920,2001,,462,29,Sold,,,https://www.redfin.com/WA/Everett/4808-153rd-Pl-SE-98208/home/2886827,NWMLS as Distributed by MLS Grid,2345580,N,Y,47.8583297,-122.1674882
PAST SALE,June-11-2025,Single Family Residential,3013 149th Pl SE,Mill Creek,WA,98012,877000,4,2.5,Mill Creek Country Club,1920,12197,1978,,457,63,Sold,,,https://www.redfin.com/WA/Mill-Creek/3013-149th-Pl-SE-98012/home/2776352,NWMLS as Distributed by MLS Grid,2372420,N,Y,47.8623445,-122.1913881
PAST SALE,April-24-2025,Single Family Residential,20304 45th Dr SE,Bothell,WA,98012,1195000,3,2.5,North Creek,2004,20038,1975,,596,,Sold,,,https://www.redfin.com/WA/Bothell/20304-45th-Dr-SE-98012/home/2769121,NWMLS as Distributed by MLS Grid,2346575,N,Y,47.8133372,-122.1723528
PAST SALE,August-20-2025,Single Family Residential,13524 43rd Ave SE,Mill Creek,WA,98012,1050000,5,2.5,Mill Creek,2662,8276,2002,,394,42,Sold,,,https://www.redfin.com/WA/Mill-Creek/13524-43rd-Ave-SE-98012/home/2891672,NWMLS as Distributed by MLS Grid,2401055,N,Y,47.8743348,-122.1748821
PAST SALE,April-18-2025,Single Family Residential,20629 14th Dr SE,Bothell,WA,98012,918000,4,3.0,Thrashers Corner,1880,10454,1978,,488,,Sold,,,https://www.redfin.com/WA/Bothell/20629-14th-Dr-SE-98012/home/2784866,NWMLS as Distributed by MLS Grid,2338137,N,Y,47.8104686,-122.2131594
PAST SALE,September-8-2025,Single Family Residential,18223 22nd Dr SE,Bothell,WA,98012,550000,3,1.5,Mays Pond,1368,6098,1980,,402,,Sold,,,https://www.redfin.com/WA/Bothell/18223-22nd-Dr-SE-98012/home/2795078,NWMLS as Distributed by MLS Grid,2422854,N,Y,47.8322699,-122.2021735
PAST SALE,June-17-2025,Single Family Residential,4130 167th Pl SE,Bothell,WA,98012,1010000,3,2.5,Mill Creek,2020,4990,2010,,500,35,Sold,,,https://www.redfin.com/WA/Bothell/4130-167th-Pl-SE-98012/home/39951259,NWMLS as Distributed by MLS Grid,2374226,N,Y,47.8455568,-122.1760359
PAST SALE,August-8-2025,Single Family Residential,17024 24th Ave SE,Bothell,WA,98012,712000,3,2.0,Bothell,1351,7405,1977,,527,,Sold,,,https://www.redfin.com/WA/Bothell/17024-24th-Ave-SE-98012/home/2774317,NWMLS as Distributed by MLS Grid,2407555,N,Y,47.8430488,-122.2010902
PAST SALE,April-18-2025,Single Family Residential,19511 26th Dr SE,Bothell,WA,98012,1315000,4,2.5,Thrashers Corner,2288,12175,1999,,575,,Sold,,,https://www.redfin.com/WA/Bothell/19511-26th-Dr-SE-98012/home/2539371,NWMLS as Distributed by MLS Grid,2346438,N,Y,47.8207816,-122.1970448
PAST SALE,April-30-2025,Single Family Residential,18717 22nd Dr SE,Bothell,WA,98012,930000,3,2.0,North Creek,1496,7405,1997,,622,108,Sold,,,https://www.redfin.com/WA/Bothell/18717-22nd-Dr-SE-98012/home/2852748,NWMLS as Distributed by MLS Grid,2343088,N,Y,47.8278943,-122.2023121
PAST SALE,June-3-2025,Single Family Residential,18515 Meridian Ave SE Unit CR 20,Bothell,WA,98012,1259950,5,3.0,North Creek,2330,3313,2025,,541,83,Sold,,,https://www.redfin.com/WA/Bothell/18515-Meridian-Ave-S-98012/unit-CR-20/home/195099816,NWMLS as Distributed by MLS Grid,2345936,N,Y,47.8487848,-122.2339466
PAST SALE,August-12-2025,Single Family Residential,1705 142nd Pl SE,Mill Creek,WA,98012,1360000,3,2.5,Mill Creek Country Club,2837,11326,1987,,479,61,Sold,,,https://www.redfin.com/WA/Mill-Creek/1705-142nd-Pl-SE-98012/home/2809453,NWMLS as Distributed by MLS Grid,2408910,N,Y,47.8699247,-122.2098086
PAST SALE,April-25-2025,Townhouse,19524 16th Ave SE Unit D1,Bothell,WA,98012,899995,4,3.5,Bothell,1860,1886,2025,,484,207,Sold,,,https://www.redfin.com/WA/Bothell/19524-16th-Ave-SE-98012/unit-D1/home/195082117,NWMLS as Distributed by MLS Grid,2346401,N,Y,47.8205911,-122.2109991
PAST SALE,August-20-2025,Single Family Residential,2808 202nd St SE,Bothell,WA,98012,1230300,3,2.5,Thrashers Corner,1959,7841,1996,,628,38,Sold,,,https://www.redfin.com/WA/Bothell/2808-202nd-St-SE-98012/home/2846272,NWMLS as Distributed by MLS Grid,2407220,N,Y,47.8146575,-122.1952082
PAST SALE,May-29-2025,Single Family Residential,4014 139th Place Pl SE,Mill Creek,WA,98012,1550000,6,4.0,Mill Creek,3824,11326,2006,,405,59,Sold,,,https://www.redfin.com/WA/Mill-Creek/4014-139th-Pl-SE-98012/home/11882463,NWMLS as Distributed by MLS Grid,2361282,N,Y,47.8709733,-122.1779616
PAST SALE,September-26-2025,Single Family Residential,1805 172nd St SE,Bothell,WA,98012,795000,3,2.5,Mays Pond,1681,12197,1983,,473,,Sold,,,https://www.redfin.com/WA/Bothell/1805-172nd-St-SE-98012/home/2802604,NWMLS as Distributed by MLS Grid,2428015,N,Y,47.8416988,-122.2080229
PAST SALE,August-29-2025,Single Family Residential,16932 38th Ave SE,Bothell,WA,98012,1815000,5,3.0,Bothell,3418,6534,2016,,531,67,Sold,,,https://www.redfin.com/WA/Bothell/16932-38th-Ave-SE-98012/home/88382683,NWMLS as Distributed by MLS Grid,2415040,N,Y,47.8437528,-122.1808083
